FileName	PredictedText
ban_03042_01798676885	ভিউ 20 5 পাসিং ইয়ার অর্জন করেছেন
ban_03042_01238494255	এই মুহূর্তে মেম্বার ইন্ডিয়া রেস্তোরাঁ বন্ধ আছে এবং তা সকাল 11 টায় খুলবে
ban_00737_01930122483	বাংলাদেশ বিমান 363 যথাযথ সময়ে আছে এটি আজ দুপুর তিনটায় ছেড়ে যাবে
ban_02194_00410700745	টিউবলেস পাঁচবার দৌড়ে এসে তাজগাওন করেছে
ban_00737_00784884248	বাংলাদেশ বল করছে
ban_00737_02083834550	ফরিদপুর ভাঙ্গা মহাসড়ক অনুসরণ করতে থাকুন
ban_00737_01990065313	বারাক ওবামা সম্পর্কে কিছু তথ্য এখানে দেয়া হলো
ban_01232_02059506761	ফাইন ফুডসের প্রধান কার্যক্রম হলো মাছ উৎপাদন জাতীয় পণ্য মাছের ডিম প্রজনন প্রক্রিয়াকরণ মাছ উৎপাদন ও দেশী-বিদেশী বাজারে কি পণ্য বাজারজাত করা
ban_03042_00681230181	স্টেশন রোডে কালীবাড়ি মোড় পৌঁছে ডানদিক ধরুন
ban_03042_01423665169	রথখোলা সদর হাসপাতাল রোডে থাকতে বামদিক ধরুন
ban_03042_01882523117	নিউইয়র্ক এর বর্তমান তাপমাত্রা মাইনাস 3 ডিগ্রি সেলসিয়াস
ban_02194_01636927468	মার্কেন্টাইল ব্যাংকের সাবেক মালিক আব্দুল জলিল
ban_02194_00202190742	শমরিতা হাসপাতাল পান্থপথ এ অবস্থিত
ban_00737_01462612971	আবুল বরকত ঢাকা বিশ্ববিদ্যালয়ের 951 সালে রাষ্ট্রবিজ্ঞান বিভাগ থেকে দ্বিতীয় তৃতীয় চতুর্থ হয়ে বিএ অনার্স পাস করেন
ban_02194_00595944805	লিগ্যাসি ফুটওয়্যার একটি রপ্তানীমুখি চামড়া জুতার উৎপাদন ইউনিট
ban_00737_00910350488	কুষ্টিয়া রাজবাড়ী মহাসড়কের সাথে চলতে থাকুন
ban_02194_01925179959	আইডিএলসি ফাইন্যান্স বিভিন্ন আর্থিক প্রতিষ্ঠান সহযোগিতায় গঠিত হয়
ban_01232_01053346078	এই ঘর নেদারল্যান্ডের একটি জীবন বীমা কোম্পানি
ban_01232_00108919212	আকিজের প্রাইস আর্নিং রেশিও এখানে নেই
ban_02194_00928743527	কমকাস্ট ব্রডব্যান্ড ইন্টারনেট ক্যাবল টেলিভিশন ভিওআইপি ফোন প্রভৃতির ব্যবসা করে থাকে
ban_01232_01637276669	টঙ্গী
ban_00737_00142194715	অলিম্পিক ইন্ডাস্ট্রিজ জীবনকে সহজ করে তুলেছে
ban_00737_00429596987	বল কাপের গ্রুপ ভাগে মেক্সিকো আছে
ban_01232_00871863932	ওয়ালমার্ট বিশ্বের সর্ববৃহৎ খুচরা বিক্রেতা প্রতিষ্ঠান
ban_02194_02008621933	আফ্রিকা এশিয়া ও ইউরোপের বিভিন্ন দেশে আইসিবি ইসলামী ব্যাংকের উপস্থিতি রয়েছে
ban_01701_01672822347	হ্যাঁ এখন ঢাকায় রোদ উঠেছে
ban_01232_00356488002	গান বন্ধ করা হচ্ছে
ban_03042_00778011870	হালকা ট্র্যাফিকে গাড়িতে করে আপনার কর্মস্থল হতে বাসার দূরত্ব 20 মিনিটের এই হল আপনার নির্দেশনা
ban_00737_00486501503	তারা একটি ইনিংস ও 5 রানে জিতেছে
ban_03042_00478683810	শেওড়াপাড়া তে বামদিকে বাক নিন
ban_03042_02141733462	রবিবারে 7 নভেম্বর 2012 সাল
ban_01232_00039488795	ঢাকা-ময়মনসিংহ মহাসড়কে ডানদিকে ব্যাক নিয়ে এগিয়ে চলুন
ban_03042_01663391521	আজ আপনার একটি ক্যালেন্ডার এন্ট্রি রয়েছে শিরোনাম হলো অল হ্যান্ডস মিটিং
ban_00737_01068393285	দুঃখিত আপনি কি কষ্ট অ্যালবামের গান শুনতে চান
ban_01701_00958591776	ঢাকার 950 বেইলি রোডে অবস্থিত হোটেল সুন্দরবনের ফোন নম্বর হলো 13034 4088 77
ban_00737_01532050498	আসলে শুধুমাত্র আগামী 24 ঘন্টার জন্য এলার্ম সেট করা সম্ভব
ban_01232_01743506707	শহীদ আব্দুর রব সেরনিয়াবাত সেতু এ অল্প বাম দিকে যান
ban_01232_01085799508	খাইছেন crop2 জার্মান ইস্পাত কোম্পানির একীভূত হওয়ার ফল
